page,price,location,alapterulet,szobak,erkely
76,478 524 Ft/hó,"Budapest II. kerület, Lövőház utca",79 m2,3 + 1 fél,3 m2
76,320 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca 57.",72 m2,3 + 1 fél,5 m2
77,575 000 Ft/hó,"Budapest II. kerület, Törökvész",105 m2,3,6 m2
77,350 000 Ft/hó,"Budapest VII. kerület, Madách Imre út",52 m2,1 + 1 fél,
77,697 848 Ft/hó,"Budapest II. kerület, Gábor Áron utca",80 m2,2 + 1 fél,4 m2
77,230 000 Ft/hó,"Budapest IX. kerület, Telepy utca",48 m2,2,5 m2
77,425 000 Ft/hó,"Budapest XIV. kerület, Rákospatak utca 116.",92 m2,3,12 m2
77,550 000 Ft/hó,"Budapest I. kerület, Vár",86 m2,2,
77,320 000 Ft/hó,"Budapest IX. kerület, Mester utca 29.",49 m2,2,8 m2
77,394 782 Ft/hó,"Budapest I. kerület, Krisztinaváros",41 m2,2,
77,290 000 Ft/hó,"Budapest VI. kerület, Eötvös utca",51 m2,2,3 m2
77,219 000 Ft/hó,"Budapest XIII. kerület, Pap Károly utca",39 m2,1,
77,350 000 Ft/hó,"Budapest VII. kerület, Madách Imre út",52 m2,1 + 1 fél,
77,375 000 Ft/hó,"Budapest VIII. kerület, Baross utca 15.",91 m2,2,
77,400 000 Ft/hó,"Budapest III. kerület, Rómaifürdő",80 m2,3,
77,194 000 Ft/hó,"Budapest XIII. kerület, Váci út",42 m2,1 + 1 fél,4 m2
77,250 000 Ft/hó,"Budapest XIV. kerület, Ajtósi Dürer sor",60 m2,2,1 m2
77,450 000 Ft/hó,"Budapest II. kerület, Vöröstorony utca",90 m2,4,9 m2
77,250 000 Ft/hó,"Budapest XI. kerület, Schweidel utca 11.",55 m2,2,
77,230 000 Ft/hó,"Budapest VI. kerület, Csengery utca",55 m2,2,
77,370 000 Ft/hó,"Budapest XIII. kerület, Váci út",54 m2,2 + 2 fél,
77,220 000 Ft/hó,"Budapest VII. kerület, Dob utca 60.",25 m2,1,
78,880 000 Ft/hó,"Budapest II. kerület, Bem rakpart",126 m2,3 + 1 fél,
78,395 000 Ft/hó,"Budapest XIII. kerület, Csata utca",66 m2,3,22 m2
78,1 136 495 Ft/hó,"Budapest V. kerület, Petőfi tér 3.",150 m2,4,5 m2
78,220 000 Ft/hó,"Budapest XII. kerület, Őzike út",49 m2,1 + 1 fél,
78,780 000 Ft/hó,"Budapest II. kerület, Vihorlát utca",95 m2,3 + 1 fél,15 m2
78,900 000 Ft/hó,"Budapest XI. kerület, Hosszúrét",130 m2,5,
78,240 000 Ft/hó,"Budapest VI. kerület, Szondi utca 55.",42 m2,2 + 1 fél,
78,1 595 080 Ft/hó,"Budapest VI. kerület, Andrássy út",180 m2,5,18 m2
78,1 116 556 Ft/hó,"Budapest XIII. kerület, Szent István park",114 m2,3 + 1 fél,12 m2
78,717 786 Ft/hó,"Budapest VI. kerület, Hajós utca",89 m2,3,
78,518 401 Ft/hó,"Budapest V. kerület, Vigyázó Ferenc utca",81 m2,3,
78,450 000 Ft/hó,"Budapest III. kerület, Losonc utca",67 m2,2,10 m2
78,259 201 Ft/hó,"Budapest VI. kerület, Jókai utca 12.",52 m2,2,
78,450 000 Ft/hó,"Budapest IX. kerület, Mester utca 53.",105 m2,3,
78,270 000 Ft/hó,"Budapest XII. kerület, Istenhegy",53 m2,2,2 m2
78,757 663 Ft/hó,"Budapest II. kerület, Széphalom utca",176 m2,4,6 m2
78,320 000 Ft/hó,"Budapest IX. kerület, Soroksári út 42.",80 m2,2 + 1 fél,
78,677 909 Ft/hó,"Budapest II. kerület, Vérhalom",105 m2,3 + 1 fél,20 m2
78,250 000 Ft/hó,"Budapest XIII. kerület, Radnóti Miklós utca",67 m2,2,
78,950 000 Ft/hó,"Budapest V. kerület, Pilvax köz",100 m2,3,5 m2
79,400 000 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",70 m2,3,
79,269 000 Ft/hó,"Budapest XIV. kerület, Tallér utca 6.",68 m2,3,2 m2
79,800 000 Ft/hó,"Budapest II. kerület, Alsó Zöldmáli út",113 m2,4,
79,338 955 Ft/hó,"Budapest VIII. kerület, Bacsó Béla utca 17.",45 m2,2,4 m2
79,260 000 Ft/hó,"Budapest XIV. kerület, Egressy út",50 m2,2,
79,338 955 Ft/hó,"Budapest IX. kerület, Vágóhíd utca",52 m2,2,5 m2
79,235 000 Ft/hó,"Budapest VII. kerület, Damjanich utca 9.",44 m2,2,
79,400 000 Ft/hó,"Budapest V. kerület, Semmelweis utca",112 m2,3,
79,370 000 Ft/hó,"Budapest XIII. kerület, Váci út",54 m2,2 + 1 fél,
79,190 000 Ft/hó,"Budapest XXI. kerület, Csepel-Csillagtelep - Völgy utcai lakótelep",55 m2,2,4 m2
79,240 000 Ft/hó,"Budapest XII. kerület, Pethényi út",33 m2,1,3 m2
79,310 000 Ft/hó,"Budapest XIII. kerület, Szekszárdi utca",62 m2,3,5 m2
79,260 000 Ft/hó,"Budapest XIII. kerület, Szekszárdi utca",51 m2,2,15 m2
79,240 000 Ft/hó,"Budapest IX. kerület, Vaskapu utca 10-14.",56 m2,2,2 m2
79,175 000 Ft/hó,"Budapest IX. kerület, Bakáts tér",30 m2,1,
79,350 000 Ft/hó,"Budapest VI. kerület, Weiner Leó utca",90 m2,4,
79,220 000 Ft/hó,"Budapest IX. kerület, Közraktár utca",34 m2,1 + 1 fél,
79,300 000 Ft/hó,"Budapest III. kerület, Folyamőr utca",50 m2,2,13 m2
79,230 000 Ft/hó,"Budapest XI. kerület, Löveg utca",50 m2,2,7 m2
79,190 000 Ft/hó,"Budapest XI. kerület, Kelenföld",41 m2,1 + 1 fél,
80,558 278 Ft/hó,"Budapest V. kerület, Falk Miksa utca",88 m2,3,
80,590 000 Ft/hó,"Budapest XI. kerület, Bíró László József körút 2.",72 m2,3,20 m2
80,699 066 Ft/hó,"Budapest XII. kerület, Dolgos utca",101 m2,4,4 m2
80,1 993 850 Ft/hó,"Budapest V. kerület, Szervita tér",117 m2,3 + 1 fél,15 m2
80,300 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány",38 m2,1 + 1 fél,
80,220 000 Ft/hó,"Budapest VIII. kerület, Koszorú utca",43 m2,2,
80,295 000 Ft/hó,"Budapest V. kerület, Ferenczy István utca 14.",96 m2,2,
80,270 000 Ft/hó,"Budapest XII. kerület, Istenhegyi út",53 m2,2,2 m2
80,290 000 Ft/hó,"Budapest VI. kerület, Izabella utca 67.",57 m2,2,
80,220 000 Ft/hó,"Budapest VIII. kerület, Koszorú utca",43 m2,2,
80,200 000 Ft/hó,"Budapest VIII. kerület, Kálvária utca 17.",45 m2,2,
80,490 000 Ft/hó,"Budapest II. kerület, Muraközi utca",123 m2,3,100 m2
80,350 000 Ft/hó,"Budapest XI. kerület, Daróczi út",75 m2,3,15 m2
80,780 000 Ft/hó,"Budapest II. kerület, Vihorlát utca 38.",95 m2,3,10 m2
80,638 032 Ft/hó,"Budapest II. kerület, Kurucles",89 m2,3,20 m2
80,498 463 Ft/hó,"Budapest XI. kerület, Péterhegy",148 m2,5,68 m2
80,877 294 Ft/hó,"Budapest II. kerület, Vihorlát utca",95 m2,3 + 1 fél,15 m2
80,250 000 Ft/hó,"Budapest IX. kerület, Haller utca",49 m2,2,
80,280 000 Ft/hó,"Budapest V. kerület, Vadász utca",66 m2,2,
80,160 000 Ft/hó,"Budapest X. kerület, Bihari utca",40 m2,1,
81,250 000 Ft/hó,"Budapest IX. kerület, Haller utca",49 m2,2,
81,200 000 Ft/hó,"Budapest XI. kerület, Sasad",33 m2,1,
81,243 250 Ft/hó,"Budapest VI. kerület, Külső-Terézváros",38 m2,1 + 1 fél,
81,797 540 Ft/hó,"Budapest VI. kerület, Király utca",111 m2,4,
81,220 000 Ft/hó,"Budapest XIII. kerület, Mosoly utca",53 m2,1,
81,190 000 Ft/hó,"Budapest IX. kerület, Napfény utca",55 m2,2,10 m2
81,245 000 Ft/hó,"Budapest I. kerület, Bem rakpart",35 m2,1 + 1 fél,
81,235 000 Ft/hó,"Budapest VII. kerület, Síp utca",29 m2,1,
81,410 000 Ft/hó,"Budapest II. kerület, Árpád fejedelem útja",78 m2,2 + 1 fél,8 m2
81,320 000 Ft/hó,"Budapest V. kerület, Belgrád rakpart 22.",47 m2,2,
81,360 000 Ft/hó,"Budapest XII. kerület, Istenhegyi út",71 m2,2 + 1 fél,8 m2
81,200 000 Ft/hó,"Budapest VII. kerület, Nefelejcs utca",26 m2,1,
81,250 000 Ft/hó,"Budapest VII. kerület, Százház utca",40 m2,1 + 1 fél,
81,390 000 Ft/hó,"Budapest II. kerület, Budakeszi út",57 m2,1 + 1 fél,12 m2
81,300 000 Ft/hó,"Budapest XI. kerület, Vahot utca",51 m2,2,
81,300 000 Ft/hó,"Budapest VIII. kerület, Bródy Sándor utca 36.",35 m2,2,
81,590 000 Ft/hó,"Budapest XI. kerület, Brassó út 97.",85 m2,3,10 m2
81,320 000 Ft/hó,"Budapest VIII. kerület, Bródy Sándor utca 36.",40 m2,2,4 m2
81,1 076 679 Ft/hó,"Budapest V. kerület, Petőfi Sándor utca",119 m2,3,20 m2
81,422 000 Ft/hó,"Budapest XIII. kerület, Röppentyű utca 32.",73 m2,3,8 m2
82,330 000 Ft/hó,"Budapest XI. kerület, Rupphegyi út",45 m2,2,8 m2
82,395 000 Ft/hó,"Budapest XI. kerület, Irinyi József utca",88 m2,2 + 1 fél,3 m2
82,697 848 Ft/hó,"Budapest I. kerület, Hattyú utca",137 m2,3,2 m2
82,385 000 Ft/hó,"Budapest XI. kerület, Bercsényi utca",53 m2,2,12 m2
82,250 000 Ft/hó,"Budapest VIII. kerület, Corvin köz",35 m2,1,
82,300 000 Ft/hó,"Budapest V. kerület, Váci utca 10.",40 m2,2,
82,280 000 Ft/hó,"Budapest V. kerület, Váci utca 10.",34 m2,1,
82,518 401 Ft/hó,"Budapest VI. kerület, Benczúr utca",86 m2,2,
82,697 848 Ft/hó,"Budapest XII. kerület, Svábhegy",144 m2,4,22.42 m2
82,598 155 Ft/hó,"Budapest VI. kerület, Andrássy út 68.",66 m2,2,
82,195 000 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",43 m2,1,
82,458 586 Ft/hó,"Budapest VI. kerület, Oktogon",90 m2,3,
82,360 000 Ft/hó,"Budapest VI. kerület, Hajós utca 13-15.",64 m2,2 + 1 fél,
82,250 000 Ft/hó,"Budapest V. kerület, Semmelweis utca",73 m2,2,
82,265 000 Ft/hó,"Budapest I. kerület, Márvány utca",44 m2,2,
82,340 000 Ft/hó,"Budapest XIV. kerület, Bosnyák utca",47 m2,2,20 m2
82,350 000 Ft/hó,"Budapest XI. kerület, Eper utca",65 m2,1 + 2 fél,6 m2
82,240 000 Ft/hó,"Budapest III. kerület, Zápor utca",54 m2,2,
82,230 000 Ft/hó,"Budapest XI. kerület, Bártfai utca",50 m2,2,
82,420 000 Ft/hó,"Budapest VII. kerület, Marek József utca",62 m2,4,10 m2
83,250 000 Ft/hó,"Budapest XI. kerület, Sósfürdő tér",47 m2,1,6 m2
83,450 000 Ft/hó,"Budapest XIII. kerület, Danubius utca",88 m2,4,20 m2
83,450 000 Ft/hó,"Budapest XIII. kerület, Röppentyű utca 32.",80 m2,3,10 m2
83,299 078 Ft/hó,"Budapest VIII. kerület, Kőris utca 1-3.",38 m2,2,8 m2
83,200 000 Ft/hó,"Budapest V. kerület, Kecskeméti utca",40 m2,1,
83,478 524 Ft/hó,"Budapest XIII. kerület, Szabolcs utca 19-21.",74 m2,3,7 m2
83,350 000 Ft/hó,"Budapest XII. kerület, Márvány utca",46 m2,2,
83,400 000 Ft/hó,"Budapest II. kerület, Hűvösvölgyi út",92 m2,3,5 m2
83,260 000 Ft/hó,"Budapest XI. kerület, Kruspér utca",49 m2,3,
83,220 000 Ft/hó,"Budapest X. kerület, Harmat utca",54 m2,2,8 m2
83,210 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",32 m2,1,2 m2
83,260 000 Ft/hó,"Budapest II. kerület, Pasaréti út",42 m2,2,1 m2
83,210 000 Ft/hó,"Budapest XV. kerület, Nyírpalota út",36 m2,1 + 1 fél,
83,230 000 Ft/hó,"Budapest XII. kerület, Böszörményi út",45 m2,1 + 1 fél,
83,1 500 000 Ft/hó,"Budapest II. kerület, Pasarét",162 m2,4,44 m2
83,595 000 Ft/hó,"Budapest XIII. kerület, Röppentyű utca 32.",95 m2,3,96 m2
83,398 770 Ft/hó,"Budapest VII. kerület, Károly körút",90 m2,2,
83,300 000 Ft/hó,"Budapest XIII. kerület, Szegedi út 50-52.",73 m2,3,10 m2
83,240 000 Ft/hó,"Budapest XIV. kerület, Eleonóra utca",60 m2,3,
83,600 000 Ft/hó,"Budapest XIV. kerület, Pitvar utca",180 m2,4 + 1 fél,
84,737 725 Ft/hó,"Budapest V. kerület, József Attila utca",90 m2,3,
84,490 000 Ft/hó,"Budapest I. kerület, Krisztinaváros",95 m2,3,3 m2
84,210 000 Ft/hó,"Budapest XII. kerület, Kiss János altábornagy utca",34 m2,1,
84,175 000 Ft/hó,"Budapest XIII. kerület, Pap Károly utca 18/A",44 m2,1,
84,877 290 Ft/hó,"Budapest XII. kerület, Virányos",140 m2,4,20 m2
84,757 663 Ft/hó,"Budapest XII. kerület, Zugligeti út",128 m2,3,30 m2
84,996 920 Ft/hó,"Budapest II. kerület, Zöldkert út",230 m2,5,30 m2
84,2 193 235 Ft/hó,"Budapest V. kerület, Lipótváros",267 m2,7,10 m2
84,350 000 Ft/hó,"Budapest V. kerület, Falk Miksa utca",80 m2,3,
84,200 000 Ft/hó,"Budapest XI. kerület, Rátz László utca",45 m2,1 + 1 fél,3 m2
84,200 000 Ft/hó,"Budapest XIV. kerület, Zászlós utca",32 m2,1,20 m2
84,1 500 000 Ft/hó,"Budapest II. kerület, Pasaréti tér",162 m2,4,44 m2
84,350 000 Ft/hó,"Budapest XII. kerület, Vércse köz",60 m2,2,4 m2
84,350 000 Ft/hó,"Budapest VII. kerület, Péterfy Sándor utca",88 m2,3,
84,250 000 Ft/hó,"Budapest VII. kerület, Kertész utca",33 m2,1,
84,450 000 Ft/hó,"Budapest XI. kerület, Kelenhegyi út",61 m2,3,5 m2
84,757 663 Ft/hó,"Budapest VI. kerület, Révay köz",100 m2,3,1 m2
84,230 000 Ft/hó,"Budapest II. kerület, Szilágyi Erzsébet fasor",39 m2,2,
84,250 000 Ft/hó,"Budapest XIV. kerület, Nagy Lajos király útja",50 m2,2,5 m2
84,290 000 Ft/hó,"Budapest II. kerület, Kolozsvári Tamás utca",67 m2,2 + 1 fél,3 m2
85,996 925 Ft/hó,"Budapest II. kerület, Törökvész",135 m2,4,25 m2
85,300 000 Ft/hó,"Budapest VI. kerület, Rózsa utca 48.",71 m2,2 + 1 fél,
85,270 000 Ft/hó,"Budapest III. kerület, Szentendrei út 24.",69 m2,3,
85,320 000 Ft/hó,"Budapest V. kerület, Zoltán utca 12.",80 m2,2,2 m2
85,235 000 Ft/hó,"Budapest V. kerület, Kálmán Imre utca",38 m2,1,
85,440 000 Ft/hó,"Budapest XIII. kerület, Csángó utca",70 m2,3,5 m2
85,500 000 Ft/hó,"Budapest II. kerület, Víziváros",76 m2,3,18 m2
85,190 000 Ft/hó,"Budapest VIII. kerület, Józsefváros - Népszínháznegyed",38 m2,1 + 1 fél,
85,295 000 Ft/hó,"Budapest XI. kerület, Badacsonyi utca",72 m2,2 + 1 fél,
85,275 000 Ft/hó,"Budapest V. kerület, Szervita tér",72 m2,1 + 1 fél,
85,320 000 Ft/hó,"Budapest III. kerület, Óbuda - Dunapart",42 m2,2,30 m2
85,400 000 Ft/hó,"Budapest XIV. kerület, Egressy út",73 m2,2 + 2 fél,27 m2
85,700 000 Ft/hó,"Budapest XI. kerület, Bíró László József körút 2.",71 m2,3,20 m2
85,250 000 Ft/hó,"Budapest III. kerület, Lajos utca 93.",45 m2,2,12 m2
85,439 000 Ft/hó,"Budapest XIII. kerület, Röppentyű utca 32.",77 m2,4,7 m2
85,260 000 Ft/hó,"Budapest VI. kerület, Izabella utca",40 m2,2,8 m2
85,390 000 Ft/hó,"Budapest XIII. kerület, Csángó utca 21.b",63 m2,3,8 m2
85,300 000 Ft/hó,"Budapest I. kerület, Naphegy tér",57 m2,1 + 2 fél,4.6 m2
85,320 000 Ft/hó,"Budapest XI. kerület, Kelenföld",51 m2,2,4 m2
85,185 000 Ft/hó,"Budapest XIII. kerület, Balzac utca",34 m2,1,
86,340 000 Ft/hó,"Budapest XIII. kerület, Pannónia utca",80 m2,3 + 1 fél,
86,480 000 Ft/hó,"Budapest VI. kerület, Jókai utca",119 m2,3,
86,319 016 Ft/hó,"Budapest V. kerület, Molnár utca",68 m2,2 + 1 fél,8 m2
86,549 000 Ft/hó,"Budapest IX. kerület, Ferenc körút",83 m2,3,3 m2
86,265 000 Ft/hó,"Budapest VIII. kerület, Dankó utca 10-14.",42 m2,2,3 m2
86,220 000 Ft/hó,"Budapest VIII. kerület, Dankó utca 10-14.",26 m2,1,3 m2
86,420 000 Ft/hó,"Budapest V. kerület, Váci utca",72 m2,3,
86,170 000 Ft/hó,"Budapest VI. kerület, Andrássy út 49.",25 m2,1 + 1 fél,
86,319 016 Ft/hó,"Budapest V. kerület, Szarka utca 1.",78 m2,2 + 1 fél,
86,677 909 Ft/hó,"Budapest VII. kerület, Wesselényi utca",81 m2,3,
86,474 536 Ft/hó,"Budapest XIV. kerület, Stefánia út 75.",72 m2,3,20 m2
86,220 000 Ft/hó,"Budapest VIII. kerület, Práter utca",46 m2,2,
86,599 000 Ft/hó,"Budapest VIII. kerület, Józsefváros - Palotanegyed",95 m2,4,
86,430 000 Ft/hó,"Budapest I. kerület, Úri utca",100 m2,3 + 1 fél,
86,307 053 Ft/hó,"Budapest VIII. kerület, Bacsó Béla utca 17.",45 m2,1 + 1 fél,6 m2
86,518 401 Ft/hó,"Budapest XI. kerület, Bíró László József körút 2.",70 m2,3,34 m2
86,558 278 Ft/hó,"Budapest VI. kerület, Eötvös utca",120 m2,3,
86,1 515 326 Ft/hó,"Budapest II. kerület, Bimbó út 199.",156 m2,4,50 m2
86,279 139 Ft/hó,"Budapest VIII. kerület, Corvin sétány 5.",45 m2,2,8 m2
86,800 000 Ft/hó,"Budapest III. kerület, Folyamőr utca",93 m2,4,44 m2
87,230 000 Ft/hó,"Budapest VI. kerület, Bajcsy-Zsilinszky út 59.",41 m2,1,
87,1 276 064 Ft/hó,"Budapest XIII. kerület, Révész utca",155 m2,3,8 m2
87,320 000 Ft/hó,"Budapest VIII. kerület, Rákóczi tér",98 m2,3,
87,220 000 Ft/hó,"Budapest VIII. kerület, Csepreghy utca 4.",60 m2,2,
87,338 955 Ft/hó,"Budapest VI. kerület, Dessewffy utca",50 m2,2,
87,299 000 Ft/hó,"Budapest VI. kerület, Szív utca 18.",67 m2,3,
87,450 000 Ft/hó,"Budapest XII. kerület, Sárospatak út",92 m2,4,9 m2
87,315 028 Ft/hó,"Budapest VII. kerület, Károly körút 5.",74 m2,2,
87,657 971 Ft/hó,"Budapest VI. kerület, Eötvös utca",185 m2,4,14 m2
87,250 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út 96.",43 m2,1,2 m2
87,240 000 Ft/hó,"Budapest XIII. kerület, Hollán Ernő utca 28.",55 m2,2,2 m2
87,450 000 Ft/hó,"Budapest XIII. kerület, Újlipótváros",96 m2,3,2 m2
87,500 000 Ft/hó,"Budapest VIII. kerület, Józsefváros - Corvinnegyed",72 m2,3,8 m2
87,797 540 Ft/hó,"Budapest XIII. kerület, Népfürdő utca 5.",100 m2,3,10 m2
87,1 600 000 Ft/hó,"Budapest V. kerület, Petőfi tér",153 m2,4,6 m2
87,230 000 Ft/hó,"Budapest VII. kerület, Almássy tér",30 m2,1,
87,340 000 Ft/hó,"Budapest VII. kerület, Károly körút 5.",75 m2,3,1 m2
87,917 171 Ft/hó,"Budapest V. kerület, Október 6. utca",101 m2,3,
87,380 000 Ft/hó,"Budapest V. kerület, Aranykéz utca",95 m2,2 + 1 fél,
87,438 647 Ft/hó,"Budapest V. kerület, Garibaldi utca",68 m2,2,12 m2
88,350 000 Ft/hó,"Budapest XI. kerület, Bertalan Lajos utca",108 m2,3 + 1 fél,
88,398 770 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca 15.",90 m2,2,3 m2
88,320 000 Ft/hó,"Budapest XI. kerület, Lágymányosi utca 14.",112 m2,2 + 1 fél,
88,239 000 Ft/hó,"Budapest V. kerület, Báthory utca",45 m2,1,
88,438 647 Ft/hó,"Budapest V. kerület, Vigyázó Ferenc utca",72 m2,3,
88,560 000 Ft/hó,"Budapest XIII. kerület, Bulcsú utca 5/A",84 m2,3,18 m2
88,269 000 Ft/hó,"Budapest XIV. kerület, Bosnyák utca 14-18.",40 m2,2,6 m2
88,518 401 Ft/hó,"Budapest VI. kerület, Szív utca 16.",120 m2,4,
88,290 000 Ft/hó,"Budapest VII. kerület, Király utca",76 m2,2 + 1 fél,5 m2
88,1 156 433 Ft/hó,"Budapest I. kerület, Donáti utca",165 m2,4,10 m2
88,180 000 Ft/hó,"Budapest II. kerület, Hidegkúti út",36 m2,1,
88,265 000 Ft/hó,"Budapest VIII. kerület, Dankó utca",42 m2,2,4.5 m2
88,230 000 Ft/hó,"Budapest XIII. kerület, Katona József utca 31.",44 m2,2,
88,1 196 310 Ft/hó,"Budapest XIII. kerület, Népfürdő utca 5.",145 m2,5,30 m2
88,797 540 Ft/hó,"Budapest II. kerület, Vérhalom",160 m2,6,26 m2
88,220 000 Ft/hó,"Budapest VIII. kerület, Corvin köz 5.",25 m2,1,
88,210 000 Ft/hó,"Budapest III. kerület, Újlak",36 m2,1,8 m2
88,240 000 Ft/hó,"Budapest VIII. kerület, József körút 40.",40 m2,1 + 1 fél,
88,299 000 Ft/hó,"Budapest V. kerület, Vadász utca 42.",56 m2,2,
88,259 201 Ft/hó,"Budapest VII. kerület, Dembinszky utca 18.",60 m2,2,
89,797 540 Ft/hó,"Budapest II. kerület, Rézsű utca",124 m2,3,81 m2
89,240 000 Ft/hó,"Budapest XI. kerület, Szerenád utca",42 m2,1 + 1 fél,16 m2
89,490 000 Ft/hó,"Budapest VII. kerület, Dohány utca",95 m2,3,
89,247 237 Ft/hó,"Budapest XIII. kerület, Népfürdő utca 35.",37 m2,1,
89,478 524 Ft/hó,"Budapest XIII. kerület, Hollán Ernő utca",104 m2,3,6 m2
89,275 000 Ft/hó,"Budapest XIII. kerület, Petneházy utca",45 m2,2,
89,330 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Lőportárdűlő",46 m2,2,12 m2
89,230 000 Ft/hó,"Budapest XIII. kerület, Kerekes utca",41 m2,2,
89,354 905 Ft/hó,"Budapest V. kerület, Vigyázó Ferenc utca",54 m2,2,
89,325 000 Ft/hó,"Budapest XIII. kerület, Frangepán köz",59 m2,2 + 1 fél,10 m2
89,518 401 Ft/hó,"Budapest II. kerület, II/A kerület - Máriaremete",106 m2,4,
89,280 000 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",65 m2,2,
89,275 000 Ft/hó,"Budapest IX. kerület, Bokréta utca 11-13.",65 m2,2,8 m2
89,330 000 Ft/hó,"Budapest XII. kerület, Alkotás utca",62 m2,3,6 m2
89,400 000 Ft/hó,"Budapest V. kerület, Semmelweis utca",112 m2,3,
89,390 000 Ft/hó,"Budapest VIII. kerület, Práter utca",62 m2,3,
89,996 925 Ft/hó,"Budapest IX. kerület, Ráday utca 43-45.",97 m2,3,4 m2
89,338 955 Ft/hó,"Budapest VII. kerület, Marek József utca 22.",60 m2,2 + 1 fél,
89,478 524 Ft/hó,"Budapest V. kerület, Belgrád rakpart",86 m2,2 + 1 fél,3 m2
89,320 000 Ft/hó,"Budapest VI. kerület, Paulay Ede utca",62 m2,2,
90,320 000 Ft/hó,"Budapest XII. kerület, Ráth György utca",81 m2,1 + 1 fél,15 m2
90,450 000 Ft/hó,"Budapest VIII. kerület, Horváth Mihály tér",81 m2,3,
90,285 000 Ft/hó,"Budapest XIII. kerület, Kárpát utca 9.",54 m2,2,11 m2
90,150 000 Ft/hó,"Budapest VI. kerület, Szív utca 66.",20 m2,1,
90,320 000 Ft/hó,"Budapest VI. kerület, Szív utca 35.",88 m2,3,
90,340 000 Ft/hó,"Budapest VI. kerület, Eötvös utca 39.",50 m2,2,12 m2
90,200 000 Ft/hó,"Budapest VIII. kerület, Bérkocsis utca",39 m2,1,
90,445 000 Ft/hó,"Budapest II. kerület, Pasaréti út",100 m2,3,13 m2
90,797 540 Ft/hó,"Budapest II. kerület, Kuruc utca",100 m2,4,
90,330 000 Ft/hó,"Budapest I. kerület, Fő utca",76 m2,3 + 1 fél,
90,558 278 Ft/hó,"Budapest V. kerület, Szerb utca",86 m2,3,9 m2
90,255 000 Ft/hó,"Budapest IX. kerület, Bokréta utca",53 m2,2,
90,470 000 Ft/hó,"Budapest XIII. kerület, Jász utca 150.",88 m2,4,5 m2
90,797 540 Ft/hó,"Budapest XIII. kerület, Újlipótváros",150 m2,4,12 m2
90,235 274 Ft/hó,"Budapest VI. kerület, Külső-Terézváros",38 m2,1 + 1 fél,
90,438 647 Ft/hó,"Budapest VI. kerület, Király utca",77 m2,3,
90,638 032 Ft/hó,"Budapest XII. kerület, Istenhegy",135 m2,3,12 m2
90,584 595 Ft/hó,"Budapest VI. kerület, Király utca",67 m2,2,10 m2
90,240 000 Ft/hó,"Budapest IX. kerület, Liliom utca",67 m2,1 + 2 fél,
90,350 000 Ft/hó,"Budapest VIII. kerület, Vas utca 3.",74 m2,2,5 m2
91,320 000 Ft/hó,"Budapest XIII. kerület, Kartács utca",70 m2,3,
91,170 000 Ft/hó,"Budapest XIV. kerület, Erzsébet királyné útja",30 m2,1,2 m2
91,270 000 Ft/hó,"Budapest I. kerület, Hattyú utca",40 m2,1 + 1 fél,2.5 m2
91,250 000 Ft/hó,"Budapest IX. kerület, Lónyay utca",47 m2,1 + 2 fél,
91,330 000 Ft/hó,"Budapest XI. kerület, Sztregova utca",50 m2,2,4 m2
91,420 000 Ft/hó,"Budapest II. kerület, Frankel Leó út",114 m2,3 + 1 fél,
91,240 000 Ft/hó,"Budapest XV. kerület, Csobogós utca",59 m2,1 + 2 fél,4 m2
91,399 000 Ft/hó,"Budapest VI. kerület, Eötvös utca",80 m2,3,15 m2
91,205 000 Ft/hó,"Budapest IX. kerület, Drégely utca",35 m2,1,8 m2
91,290 000 Ft/hó,"Budapest XIII. kerület, Angyalföld",54 m2,2,20 m2
91,338 955 Ft/hó,"Budapest VI. kerület, Székely Bertalan utca",50 m2,1 + 1 fél,9.13 m2
91,638 032 Ft/hó,"Budapest XII. kerület, Istenhegyi út 4.",134 m2,3,
91,480 000 Ft/hó,"Budapest XIII. kerület, Danubius utca",66 m2,3,14 m2
91,279 139 Ft/hó,"Budapest XIII. kerület, Kárpát utca 35.",62 m2,3,4 m2
91,260 000 Ft/hó,"Budapest VI. kerület, Szív utca",64 m2,2,
91,518 401 Ft/hó,"Budapest V. kerület, Lipótváros",116 m2,3,
91,309 047 Ft/hó,"Budapest VIII. kerület, Corvin sétány 5B",47 m2,2,4 m2
91,378 832 Ft/hó,"Budapest V. kerület, Egyetem tér",70 m2,2,
91,310 000 Ft/hó,"Budapest I. kerület, Naphegy tér",57 m2,3,5 m2
91,378 433 Ft/hó,"Budapest XIII. kerület, Szent István park",42 m2,2,4 m2
92,240 000 Ft/hó,"Budapest XI. kerület, Menyecske utca",55 m2,2,
92,250 000 Ft/hó,"Budapest II. kerület, Keleti Károly utca",68 m2,2,
92,350 000 Ft/hó,"Budapest XII. kerület, Németvölgyi út",65 m2,3,0.5 m2
